211.305,32362,-83.597,4100,178.373,211.305
211.319,32363,-83.612,4101,178.366,211.319
211.333,32409,-83.626,4102,178.364,211.333
211.351,32460,-83.639,4103,178.363,211.351
211.373,32461,-83.649,4104,178.360,211.373
211.404,32510,-83.657,4105,178.357,211.404
211.432,32511,-83.666,4106,178.355,211.432
211.455,32512,-83.675,4107,178.352,211.455
211.476,32514,-83.675,4108,178.350,211.476
211.491,32515,-83.675,4109,178.349,211.491
211.499,32516,-83.681,4110,178.348,211.499
211.499,32518,-83.681,4111,178.348,211.499
211.499,32519,-83.681,4112,178.348,211.499
211.492,32520,-83.681,4113,178.349,211.492
211.484,32560,-83.681,4114,178.350,211.484
211.484,32561,-83.681,4115,178.350,211.484
211.484,32562,-83.687,4116,178.350,211.484
211.484,32563,-83.695,4117,178.350,211.484
211.492,32610,-83.701,4118,178.349,211.492
211.501,32612,-83.701,4119,178.348,211.501
211.513,32661,-83.701,4120,178.347,211.513
211.540,32662,-83.701,4121,178.344,211.540
211.540,32663,-83.701,4122,178.344,211.540
211.540,32710,-83.701,4123,178.344,211.540
211.526,32711,-83.701,4124,178.346,211.526
211.525,32712,-83.722,4125,178.346,211.525
211.532,32713,-83.722,4126,178.345,211.532
211.569,32715,-83.749,4127,178.336,211.569
211.584,32716,-83.755,4128,178.327,211.584
211.593,32717,-83.760,4129,178.318,211.593
211.601,32719,-83.757,4130,178.309,211.601
211.607,32759,-83.756,4131,178.303,211.607
211.607,32760,-83.756,4132,178.303,211.607
211.607,32763,-83.756,4133,178.303,211.607
211.607,32765,-83.756,4134,178.303,211.607
211.607,32766,-83.756,4135,178.303,211.607
211.595,32767,-83.756,4136,178.304,211.595
211.577,32769,-83.756,4137,178.306,211.577
211.558,32859,-83.756,4138,178.308,211.558
211.538,32861,-83.756,4139,178.310,211.538
211.518,32864,-83.756,4140,178.311,211.518
211.504,32866,-83.756,4141,178.313,211.504
211.493,32868,-83.756,4142,178.314,211.493
211.481,32870,-83.756,4143,178.315,211.481
211.468,32872,-83.756,4144,178.316,211.468
211.439,32874,-83.756,4145,178.319,211.439
211.423,32959,-83.756,4146,178.320,211.423
211.410,32961,-83.756,4147,178.322,211.410
211.397,32963,-83.756,4148,178.323,211.397
211.387,32965,-83.756,4149,178.324,211.387
211.378,32967,-83.756,4150,178.325,211.378
211.368,33010,-83.756,4151,178.326,211.368
211.356,33012,-83.756,4152,178.327,211.356
211.339,33014,-83.756,4153,178.328,211.339
211.323,33016,-83.756,4154,178.330,211.323
211.305,33018,-83.756,4155,178.332,211.305
211.288,33061,-83.756,4156,178.333,211.288
211.276,33063,-83.756,4157,178.334,211.276
211.276,33065,-83.756,4158,178.334,211.276
211.276,33067,-83.756,4159,178.334,211.276
211.276,33160,-83.756,4160,178.334,211.276
211.282,33167,-83.756,4161,178.334,211.282
211.289,33210,-83.756,4162,178.333,211.289
211.289,33211,-83.756,4163,178.333,211.289
211.289,33212,-83.756,4164,178.333,211.289
211.289,33213,-83.756,4165,178.333,211.289
