233.848,964311,-78.420,0,10.440,233.848
233.813,964313,-78.420,1,10.444,233.813
233.776,964315,-78.420,2,10.447,233.776
233.740,964317,-78.415,3,10.458,233.740
233.702,964319,-78.409,4,10.472,233.702
233.663,964359,-78.400,5,10.491,233.663
233.621,964361,-78.390,6,10.515,233.621
233.575,964363,-78.378,7,10.541,233.575
233.523,964366,-78.366,8,10.569,233.523
233.468,964368,-78.352,9,10.599,233.468
224.199,964410,-84.667,10,178.520,224.199
224.122,964412,-84.645,11,178.506,224.122
224.043,964414,-84.623,12,178.492,224.043
223.971,964417,-84.603,13,178.478,223.971
223.907,964459,-84.585,14,178.462,223.907
223.850,964461,-84.565,15,178.446,223.850
223.803,964464,-84.546,16,178.431,223.803
223.773,964466,-84.533,17,178.419,223.773
223.746,964469,-84.525,18,178.412,223.746
223.719,964559,-84.526,19,178.411,223.719
223.705,964561,-84.528,20,178.410,223.705
223.690,964562,-84.531,21,178.418,223.690
223.682,964564,-84.534,22,178.426,223.682
223.677,964565,-84.543,23,178.439,223.677
223.670,964567,-84.555,24,178.454,223.670
223.657,964569,-84.555,25,178.476,223.657
223.632,964571,-84.546,26,178.510,223.632
223.609,964572,-84.543,27,178.548,223.609
223.594,964609,-84.547,28,178.584,223.594
223.593,964610,-84.557,29,178.610,223.593
223.579,964612,-84.571,30,178.662,223.579
223.586,964613,-84.585,31,178.716,223.586
223.609,964615,-84.600,32,178.772,223.609
223.650,964617,-84.614,33,178.825,223.650
223.758,964708,-84.630,34,178.835,223.758
223.865,964710,-84.651,35,178.849,223.865
223.971,964711,-84.671,36,178.863,223.971
224.083,964713,-84.691,37,178.871,224.083
224.201,964715,-84.712,38,178.880,224.201
224.325,964716,-84.731,39,178.893,224.325
224.454,964759,-84.749,40,178.907,224.454
224.590,964761,-84.760,41,178.924,224.590
224.712,964762,-84.768,42,178.950,224.712
224.823,964764,-84.775,43,178.975,224.823
224.923,964765,-84.791,44,178.997,224.923
225.012,964767,-84.809,45,179.015,225.012
225.091,964769,-84.828,46,179.033,225.091
225.157,964771,-84.841,47,179.049,225.157
225.216,964772,-84.845,48,179.067,225.216
225.268,964809,-84.849,49,179.087,225.268
225.323,964810,-84.852,50,179.106,225.323
