-98.367,6.256,-9.938,6.256,2100,662573
-98.360,6.354,-9.929,6.354,2101,662576
-98.370,6.408,-9.924,6.408,2102,662578
-98.384,6.437,-9.920,6.437,2103,662581
-98.406,6.452,-9.922,6.452,2104,662615
-98.426,6.458,-9.910,6.458,2105,662618
-98.441,6.477,-9.887,6.477,2106,662621
-98.448,6.482,-9.849,6.482,2107,662624
-98.460,6.452,-9.806,6.452,2108,662627
-98.477,6.406,-9.770,6.406,2109,662630
-98.494,6.373,-9.754,6.373,2110,662632
-98.497,6.350,-9.751,6.350,2111,662634
-98.480,6.308,-9.758,6.308,2112,662714
-98.458,6.217,-9.759,6.217,2113,662715
-98.446,6.094,-9.744,6.094,2114,662717
-98.449,5.983,-9.730,5.983,2115,662718
-98.462,5.888,-9.712,5.888,2116,662720
-98.472,5.813,-9.696,5.813,2117,662721
-98.479,5.754,-9.680,5.754,2118,662723
-98.484,5.701,-9.663,5.701,2119,662724
-98.490,5.651,-9.646,5.651,2120,662726
-98.494,5.608,-9.632,5.608,2121,662764
-98.506,5.574,-9.621,5.574,2122,662765
-98.510,5.542,-9.611,5.542,2123,662772
-98.513,5.511,-9.602,5.511,2124,662774
-98.502,5.498,-9.600,5.498,2125,662775
-98.497,5.492,-9.594,5.492,2126,662776
-98.497,5.485,-9.587,5.485,2127,662814
-98.508,5.487,-9.587,5.487,2128,662815
-98.522,5.500,-9.583,5.500,2129,662816
-98.531,5.523,-9.590,5.523,2130,662817
-98.546,5.531,-9.594,5.531,2131,662819
-98.561,5.531,-9.606,5.531,2132,662864
-98.575,5.514,-9.618,5.514,2133,662865
-98.593,5.486,-9.631,5.486,2134,662867
-98.601,5.445,-9.645,5.445,2135,662868
-98.610,5.401,-9.657,5.401,2136,662870
-98.617,5.364,-9.671,5.364,2137,662914
-98.621,5.342,-9.688,5.342,2138,662915
-98.640,5.349,-9.713,5.349,2139,662964
-98.661,5.369,-9.729,5.369,2140,662966
-98.675,5.408,-9.748,5.408,2141,663014
-98.688,5.458,-9.767,5.458,2142,663114
-98.698,5.521,-9.793,5.521,2143,663115
-98.702,5.574,-9.811,5.574,2144,663117
-98.696,5.613,-9.824,5.613,2145,663118
-98.692,5.640,-9.833,5.640,2146,663119
-98.687,5.661,-9.842,5.661,2147,663164
-98.685,5.668,-9.849,5.668,2148,663165
-98.685,5.662,-9.856,5.662,2149,663166
-98.686,5.658,-9.865,5.658,2150,663167
-98.686,5.671,-9.877,5.671,2151,663169
-98.683,5.701,-9.895,5.701,2152,663170
-98.687,5.757,-9.916,5.757,2153,663172
-98.689,5.822,-9.933,5.822,2154,663173
-98.695,5.896,-9.950,5.896,2155,663175
-98.695,5.974,-9.964,5.974,2156,663263
-98.684,6.049,-9.975,6.049,2157,663265
-98.673,6.119,-9.992,6.119,2158,663266
-98.665,6.170,-10.012,6.170,2159,663267
-98.658,6.199,-10.032,6.199,2160,663269
-98.655,6.203,-10.052,6.203,2161,663270
-98.657,6.188,-10.075,6.188,2162,663271
-98.676,6.172,-10.101,6.172,2163,663273
-98.705,6.169,-10.129,6.169,2164,663274
-98.734,6.174,-10.157,6.174,2165,663514
-98.760,6.179,-10.183,6.179,2166,663516
-98.780,6.182,-10.205,6.182,2167,663518
-98.786,6.176,-10.223,6.176,2168,663520
-98.793,6.159,-10.240,6.159,2169,663522
-98.799,6.135,-10.254,6.135,2170,663524
-98.804,6.113,-10.268,6.113,2171,663564
-98.808,6.098,-10.283,6.098,2172,663566
-98.811,6.095,-10.299,6.095,2173,663568
-98.810,6.119,-10.321,6.119,2174,663570
-98.805,6.159,-10.347,6.159,2175,663573
-98.809,6.208,-10.371,6.208,2176,663575
-98.810,6.259,-10.395,6.259,2177,663577
