526853,-178.577,1100,11.812,-3.406,11.812
526894,-178.576,1101,11.812,-3.405,11.812
526897,-178.581,1102,11.811,-3.405,11.811
526900,-178.581,1103,11.811,-3.405,11.811
526904,-178.579,1104,11.811,-3.405,11.811
526908,-178.578,1105,11.810,-3.404,11.810
526940,-178.577,1106,11.810,-3.404,11.810
526943,-178.576,1107,11.810,-3.404,11.810
526945,-178.574,1108,11.809,-3.404,11.809
526947,-178.571,1109,11.809,-3.404,11.809
526950,-178.571,1110,11.809,-3.404,11.809
526989,-178.570,1111,11.808,-3.404,11.808
526992,-178.569,1112,11.808,-3.404,11.808
526995,-178.568,1113,11.808,-3.404,11.808
526997,-178.568,1114,11.808,-3.404,11.808
527000,-178.561,1115,11.807,-3.404,11.807
527038,-178.555,1116,11.807,-3.404,11.807
527041,-178.549,1117,11.807,-3.404,11.807
527043,-178.543,1118,11.807,-3.404,11.807
527048,-178.537,1119,11.807,-3.404,11.807
527051,-178.531,1120,11.807,-3.404,11.807
527087,-178.525,1121,11.806,-3.404,11.806
527089,-178.525,1122,11.806,-3.404,11.806
527091,-178.525,1123,11.806,-3.404,11.806
527096,-178.519,1124,11.806,-3.404,11.806
527099,-178.519,1125,11.806,-3.404,11.806
527136,-178.519,1126,11.806,-3.404,11.806
527139,-178.513,1127,11.806,-3.404,11.806
527151,-178.513,1128,11.806,-3.404,11.806
527153,-178.507,1129,11.806,-3.404,11.806
527154,-178.507,1130,11.806,-3.404,11.806
527184,-178.501,1131,11.806,-3.404,11.806
527187,-178.494,1132,11.805,-3.404,11.805
527190,-178.494,1133,11.805,-3.404,11.805
527191,-178.488,1134,11.805,-3.404,11.805
527194,-178.488,1135,11.805,-3.404,11.805
527233,-178.482,1136,11.805,-3.404,11.805
527236,-178.482,1137,11.805,-3.404,11.805
527238,-178.482,1138,11.805,-3.404,11.805
527241,-178.475,1139,11.805,-3.404,11.805
527243,-178.469,1140,11.805,-3.404,11.805
527282,-178.463,1141,11.805,-3.404,11.805
527285,-178.457,1142,11.804,-3.404,11.804
527288,-178.450,1143,11.804,-3.404,11.804
527290,-178.450,1144,11.804,-3.404,11.804
527292,-178.450,1145,11.804,-3.404,11.804
527331,-178.450,1146,11.804,-3.404,11.804
527333,-178.444,1147,11.804,-3.404,11.804
527336,-178.438,1148,11.804,-3.404,11.804
527339,-178.432,1149,11.804,-3.404,11.804
527340,-178.432,1150,11.804,-3.404,11.804
527379,-178.432,1151,11.804,-3.404,11.804
527382,-178.425,1152,11.803,-3.404,11.803
527385,-178.419,1153,11.803,-3.404,11.803
527388,-178.419,1154,11.803,-3.404,11.803
527389,-178.426,1155,11.803,-3.404,11.803
527428,-178.432,1156,11.802,-3.404,11.802
527431,-178.433,1157,11.802,-3.405,11.802
527434,-178.440,1158,11.802,-3.404,11.802
527437,-178.447,1159,11.802,-3.404,11.802
527438,-178.454,1160,11.801,-3.404,11.801
527477,-178.453,1161,11.801,-3.404,11.801
527480,-178.453,1162,11.801,-3.404,11.801
527483,-178.459,1163,11.800,-3.404,11.800
527485,-178.458,1164,11.800,-3.404,11.800
527487,-178.459,1165,11.800,-3.404,11.800
527526,-178.466,1166,11.799,-3.403,11.799
527528,-178.473,1167,11.799,-3.403,11.799
527532,-178.480,1168,11.799,-3.403,11.799
527534,-178.480,1169,11.799,-3.403,11.799
527536,-178.480,1170,11.798,-3.403,11.798
527575,-178.479,1171,11.798,-3.403,11.798
527577,-178.479,1172,11.798,-3.403,11.798
527580,-178.480,1173,11.797,-3.403,11.797
527583,-178.480,1174,11.797,-3.403,11.797
527585,-178.480,1175,11.796,-3.403,11.796
527623,-178.481,1176,11.796,-3.402,11.796
527626,-178.481,1177,11.796,-3.402,11.796
527629,-178.482,1178,11.795,-3.402,11.795
527631,-178.482,1179,11.795,-3.402,11.795
527633,-178.482,1180,11.795,-3.402,11.795
527672,-178.481,1181,11.794,-3.401,11.794
527675,-178.480,1182,11.794,-3.401,11.794
527678,-178.480,1183,11.793,-3.401,11.793
527681,-178.486,1184,11.793,-3.402,11.793
527683,-178.486,1185,11.793,-3.402,11.793
527720,-178.485,1186,11.793,-3.402,11.793
527724,-178.483,1187,11.792,-3.402,11.792
527728,-178.482,1188,11.792,-3.403,11.792
527730,-178.482,1189,11.791,-3.403,11.791
527733,-178.481,1190,11.791,-3.403,11.791
527771,-178.481,1191,11.791,-3.402,11.791
527774,-178.480,1192,11.790,-3.402,11.790
527778,-178.480,1193,11.790,-3.402,11.790
527782,-178.486,1194,11.790,-3.402,11.790
527788,-178.486,1195,11.789,-3.402,11.789
527818,-178.491,1196,11.789,-3.402,11.789
527821,-178.496,1197,11.789,-3.403,11.789
527824,-178.495,1198,11.789,-3.403,11.789
527826,-178.494,1199,11.788,-3.403,11.788
527829,-178.494,1200,11.788,-3.404,11.788
527868,-178.500,1201,11.788,-3.404,11.788
527873,-178.505,1202,11.788,-3.404,11.788
527877,-178.505,1203,11.787,-3.404,11.787
527881,-178.504,1204,11.787,-3.404,11.787
527884,-178.503,1205,11.787,-3.404,11.787
527915,-178.503,1206,11.786,-3.404,11.786
527919,-178.502,1207,11.786,-3.403,11.786
527921,-178.502,1208,11.786,-3.403,11.786
527924,-178.502,1209,11.785,-3.403,11.785
527925,-178.508,1210,11.785,-3.403,11.785
527964,-178.507,1211,11.785,-3.403,11.785
527970,-178.506,1212,11.784,-3.403,11.784
527973,-178.506,1213,11.784,-3.403,11.784
527975,-178.505,1214,11.784,-3.403,11.784
527976,-178.511,1215,11.783,-3.403,11.783
528013,-178.510,1216,11.783,-3.403,11.783
528017,-178.515,1217,11.783,-3.403,11.783
528020,-178.520,1218,11.783,-3.403,11.783
528022,-178.526,1219,11.783,-3.403,11.783
528023,-178.525,1220,11.782,-3.403,11.782
528062,-178.524,1221,11.782,-3.403,11.782
528065,-178.529,1222,11.782,-3.403,11.782
528068,-178.528,1223,11.781,-3.403,11.781
528070,-178.528,1224,11.781,-3.403,11.781
528071,-178.527,1225,11.781,-3.403,11.781
528111,-178.533,1226,11.781,-3.403,11.781
528113,-178.531,1227,11.780,-3.403,11.780
528117,-178.530,1228,11.780,-3.403,11.780
528119,-178.536,1229,11.780,-3.403,11.780
528120,-178.535,1230,11.779,-3.403,11.779
528159,-178.533,1231,11.779,-3.403,11.779
528163,-178.539,1232,11.779,-3.403,11.779
528166,-178.545,1233,11.779,-3.403,11.779
528168,-178.543,1234,11.778,-3.403,11.778
528169,-178.542,1235,11.778,-3.403,11.778
528208,-178.542,1236,11.778,-3.403,11.778
528211,-178.548,1237,11.777,-3.403,11.777
528214,-178.547,1238,11.777,-3.403,11.777
528217,-178.547,1239,11.777,-3.403,11.777
528218,-178.545,1240,11.776,-3.403,11.776
528257,-178.544,1241,11.776,-3.403,11.776
528259,-178.549,1242,11.776,-3.404,11.776
528262,-178.554,1243,11.776,-3.404,11.776
528265,-178.553,1244,11.775,-3.404,11.775
528266,-178.558,1245,11.775,-3.404,11.775
528306,-178.564,1246,11.775,-3.403,11.775
528309,-178.570,1247,11.775,-3.403,11.775
528312,-178.576,1248,11.775,-3.403,11.775
528314,-178.574,1249,11.774,-3.403,11.774
528315,-178.573,1250,11.774,-3.403,11.774
528354,-178.573,1251,11.774,-3.403,11.774
528358,-178.572,1252,11.773,-3.403,11.773
528360,-178.572,1253,11.773,-3.403,11.773
528362,-178.572,1254,11.773,-3.403,11.773
528364,-178.577,1255,11.772,-3.403,11.772
528403,-178.577,1256,11.772,-3.403,11.772
528406,-178.582,1257,11.772,-3.403,11.772
528408,-178.581,1258,11.772,-3.403,11.772
528411,-178.581,1259,11.771,-3.403,11.771
528412,-178.586,1260,11.771,-3.403,11.771
528452,-178.584,1261,11.771,-3.403,11.771
528455,-178.583,1262,11.770,-3.403,11.770
528457,-178.583,1263,11.770,-3.403,11.770
528460,-178.582,1264,11.770,-3.403,11.770
528461,-178.587,1265,11.770,-3.403,11.770
528501,-178.593,1266,11.770,-3.402,11.770
528503,-178.592,1267,11.769,-3.402,11.769
528506,-178.586,1268,11.769,-3.402,11.769
528508,-178.586,1269,11.769,-3.402,11.769
528510,-178.580,1270,11.769,-3.402,11.769
528550,-178.573,1271,11.769,-3.402,11.769
528553,-178.567,1272,11.768,-3.402,11.768
528557,-178.561,1273,11.768,-3.402,11.768
528559,-178.553,1274,11.768,-3.402,11.768
528560,-178.547,1275,11.768,-3.402,11.768
528598,-178.540,1276,11.768,-3.402,11.768
528602,-178.540,1277,11.768,-3.402,11.768
528604,-178.540,1278,11.768,-3.402,11.768
528607,-178.534,1279,11.767,-3.402,11.767
