-7.394,2100,349.728,349.728,5.807,19527
-7.331,2101,350.005,350.005,5.329,19529
-7.250,2102,350.178,350.178,4.873,19530
-7.139,2103,350.238,350.238,4.434,19532
-7.027,2104,350.183,350.183,4.006,19533
-6.926,2105,350.037,350.037,3.581,19535
-6.846,2106,349.846,349.846,3.156,19536
-6.788,2107,349.645,349.645,2.741,19578
-6.741,2108,349.436,349.436,2.347,19580
-6.704,2109,349.237,349.237,1.975,19581
-6.674,2110,349.073,349.073,1.618,19582
-6.658,2111,348.963,348.963,1.266,19584
-6.493,2112,349.237,349.237,-0.134,19585
-6.395,2113,349.398,349.398,-0.465,19586
-6.308,2114,349.548,349.548,-0.795,19588
-6.245,2115,349.643,349.643,-1.114,19589
-6.203,2116,349.670,349.670,-1.429,19628
-6.180,2117,349.653,349.653,-1.739,19629
-6.181,2118,349.614,349.614,-2.045,19679
-6.197,2119,349.577,349.577,-2.351,19727
-6.214,2120,349.561,349.561,-2.658,19729
-6.228,2121,349.608,349.608,-3.244,19730
-5.909,2122,350.854,350.854,-6.068,19731
-5.840,2123,351.022,351.022,-6.086,19778
-5.794,2124,351.140,351.140,-6.052,19779
-5.752,2125,351.200,351.200,-5.987,19780
-5.720,2126,351.229,351.229,-5.897,19781
-5.679,2127,351.234,351.234,-5.764,19828
-5.569,2128,351.209,351.209,-5.576,19830
-5.397,2129,351.174,351.174,-5.331,19978
-5.212,2130,351.126,351.126,-5.022,19980
-5.038,2131,351.084,351.084,-4.645,20028
-4.875,2132,351.085,351.085,-4.192,20030
-4.723,2133,351.150,351.150,-3.664,20032
-4.568,2134,351.262,351.262,-3.063,20034
-4.381,2135,351.375,351.375,-2.397,20036
-4.169,2136,351.426,351.426,-1.696,20078
-3.955,2137,351.392,351.392,-0.985,20178
-3.721,2138,351.302,351.302,-0.279,20180
-3.448,2139,351.119,351.119,0.418,20182
-3.117,2140,350.800,350.800,1.110,20228
-2.205,2141,350.011,350.011,2.435,20230
-1.635,2142,349.686,349.686,3.059,20232
-1.043,2143,349.474,349.474,3.677,20235
-0.500,2144,349.350,349.350,4.312,20237
0.057,2145,349.113,349.113,5.643,20239
0.024,2146,348.964,348.964,6.314,20241
-0.112,2147,348.785,348.785,6.986,20244
-0.292,2148,348.554,348.554,7.652,20278
-0.623,2149,347.917,347.917,8.987,20280
-0.724,2150,347.531,347.531,9.640,20378
0.280,2151,336.304,336.304,14.529,20380
0.442,2152,335.049,335.049,14.702,20381
1.365,2153,330.024,330.024,15.295,20428
1.642,2154,328.803,328.803,15.427,20429
1.957,2155,327.515,327.515,15.540,20430
2.324,2156,326.158,326.158,15.625,20432
2.701,2157,324.762,324.762,15.680,20433
3.073,2158,323.316,323.316,15.697,20434
6.577,2159,307.009,307.009,13.932,20436
7.288,2160,305.295,305.295,13.820,20437
8.044,2161,303.427,303.427,13.672,20577
10.116,2162,296.817,296.817,12.971,20579
10.636,2163,294.377,294.377,12.674,20580
10.994,2164,291.927,291.927,12.386,20581
11.191,2165,289.561,289.561,12.133,20583
11.268,2166,287.319,287.319,11.930,20628
11.284,2167,285.191,285.191,11.760,20629
11.259,2168,283.131,283.131,11.595,20630
11.229,2169,281.108,281.108,11.433,20632
11.239,2170,279.166,279.166,11.307,20633
11.172,2171,277.383,277.383,11.259,20634
9.486,2172,271.826,271.826,11.655,20636
9.360,2173,271.695,271.695,11.433,20637
9.309,2174,271.527,271.527,11.107,20728
8.887,2175,271.757,271.757,9.568,20729
8.316,2176,272.309,272.309,9.095,20730
7.768,2177,272.692,272.692,8.751,20732
7.379,2178,272.773,272.773,8.532,20733
7.229,2179,272.527,272.527,8.309,20735
7.303,2180,271.924,271.924,7.999,20736
7.530,2181,271.024,271.024,7.579,20737
7.859,2182,269.968,269.968,7.081,20777
8.150,2183,260.840,260.840,2.889,20779
8.156,2184,259.697,259.697,2.334,20780
8.182,2185,258.671,258.671,1.787,20781
8.177,2186,257.761,257.761,1.265,20783
8.166,2187,256.936,256.936,0.753,20784
8.155,2188,256.157,256.157,0.231,20786
8.154,2189,255.394,255.394,-0.312,20787
8.190,2190,254.629,254.629,-0.888,20789
8.256,2191,253.867,253.867,-1.494,20829
